ranking,nit,razon_social,supervisor,region,departamento,ciudad,ciiu,macrosector,ingresos_2024,ganancia_2024,activos_2024,pasivos_2024,patrimonio_2024,ingresos_2023,ganancia_2023,activos_2023,pasivos_2023,patrimonio_2023,grupo_niif
268,860002175,SCHLUMBERGER SURENCO S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,MINERO-HIDROCARBUROS,942158855,-187457461,1088276197,261590480,826685717,1242128127,-29189623,1242718803,310233142,932485661,20 NIIF Plenas - Separado Grupo 1
269,900569531,AUTOLAND SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,940405319,12633788,366286718,237364644,128922074,452549804,15221719,258231451,151693386,106538065,20 NIIF Plenas - Separado Grupo 1
270,900462511,British American Tobacco Colombia SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4632 - Comercio al por mayor de bebidas y tabaco,COMERCIO,938830831,66789031,1290550497,579530843,711019654,918763671,67439627,1140652867,530983233,609669634,10 NIIF Plenas - Individual Grupo 1
271,860002576,GENERAL DE EQUIPOS DE COLOMBIA S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,COMERCIO,936362863,-29191496,728894335,463176872,265717463,919122219,17833424,685809885,427279908,258529977,40 NIIF Pymes - Individual Grupo 2
272,800191700,CUEROS VELEZ SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",MANUFACTURA,934294405,15620281,581042577,397283801,183758776,862572999,30886703,578633001,410494506,168138495,20 NIIF Plenas - Separado Grupo 1
273,800058607,CONTROLES EMPRESARIALES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",COMERCIO,934192062,19260728,382143617,266267904,115875713,762653838,23784608,253951991,162303617,91648374,10 NIIF Plenas - Individual Grupo 1
274,901326481,SIEMENS ENERGY SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,TENJO,C2790 - Fabricación de otros tipos de equipo eléctrico n.c.p.,MANUFACTURA,926388111,44500415,649685694,417849867,231835827,661054013,66315370,538351318,316518328,221832990,20 NIIF Plenas - Separado Grupo 1
275,819004712,C.I. TEQUENDAMA S.A.S.,SUPERSOCIEDADES,Costa Atlántica,MAGDALENA,SANTA MARTA,C1032 - Elaboración de aceites y grasas de origen vegetal refinados,MANUFACTURA,924499229,-1655660,1519930903,1348558921,171371982,970726817,6379619,1239360548,998680699,240679849,10 NIIF Plenas - Individual Grupo 1
276,890101815,JOHNSON & JOHNSON DE COLOMBIA SA ,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",MANUFACTURA,917234700,106534389,644412460,277833356,366579104,936662212,43196343,643398475,317637415,325761060,GRUPO 2
277,800251569,INTER RAPIDISIMO SA,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,H5310 - Actividades postales nacionales,SERVICIOS,916937017,128294447,463615918,292231289,171384629,665067070,72881413,271217320,152845319,118372001,10 NIIF Plenas - Individual Grupo 1
278,860509514,AUTOGERMANA S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,916611267,40658236,846152468,719745313,126407155,983474265,69729156,783621546,626872627,156748919,10 NIIF Plenas - Individual Grupo 1
279,830074222,SYNGENTA S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C2021 - Fabricación de plaguicidas y otros productos químicos de uso agropecuario,MANUFACTURA,912120030,-2071314,1266860586,877418406,389442180,621730922,6994551,915923469,518025241,397898228,10 NIIF Plenas - Individual Grupo 1
280,860019063,MOTORES Y MÁQUINAS S.A. BIC,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,907868384,35183744,542062417,329114475,212947942,706600872,11659319,509190990,327422873,181768117,10 NIIF Plenas - Individual Grupo 1
281,900235088,TECPETROL COLOMBIA S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,B0610 - Extracción de petróleo crudo,MINERO-HIDROCARBUROS,906772344,48066603,899483252,370386009,529097243,882461283,145993802,850613735,437091745,413521990,10 NIIF Plenas - Individual Grupo 1
282,900777972,C.I. TRAFIGURA COAL COLOMBIA S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",COMERCIO,905333265,56067,205783587,206007480,-223893,1223919080,25857,218250240,218530200,-279960,10 NIIF Plenas - Individual Grupo 1
283,800068713,Oleoducto de Colombia S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,H4930 - Transporte por tuberías,SERVICIOS,903819939,379927159,790822347,338749435,452072912,918354760,404993580,845948214,429869500,416078714,10 NIIF Plenas - Individual Grupo 1
284,900164755,ZONA FRANCA ARGOS S.A.S. ,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA,"C2394 - Fabricación de cemento, cal y yeso",MANUFACTURA,901291856,189923455,1728717886,161677823,1567040063,929493918,163741765,1721965565,181568266,1540397299,GRUPO 1
285,860025674,CARACOL TELEVISION S A,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,J6020 - Actividades de programación y transmisión de televisión,SERVICIOS,900290324,14724164,1524169823,811185723,712984100,969494400,53802881,1283568347,644843302,638725045,GRUPO 2
286,891101577,ALCANOS DE COLOMBIA S.A. E.S.P.,SUPERSERVICIOS,Centro - Sur,HUILA,NEIVA,D3520 - Producción de gas; distribución de combustibles gaseosos por tuberías,SERVICIOS,900024167,143016682,902474767,574241727,328233040,833875537,141395193,820121811,489661551,330460260,40 NIIF Pymes - Individual Grupo 2
287,830513238,CONEXRED SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,J6190 - Otras actividades de telecomunicaciones,SERVICIOS,898554684,25645658,199788063,148409468,51378595,819194561,12716968,173182819,142547060,30635759,20 NIIF Plenas - Separado Grupo 1
288,860041312,C.I. PRODECO S.A.,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",COMERCIO,895022779,-849968079,1859032727,1254844791,604187936,1925601225,-169689242,1822621607,460346784,1362274823,20 NIIF Plenas - Separado Grupo 1
289,890200474,INCUBADORA SANTANDER S.A.,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,PIEDECUESTA,A0145 - Cría de aves de corral,AGROPECUARIO,894488450,6259708,836100933,531247459,304853474,985696997,57118830,809030984,516621632,292409352,20 NIIF Plenas - Separado Grupo 1
290,860002120,IBM DE COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,SERVICIOS,891875855,131164327,615827124,378484739,237342385,862322165,8789916,589585861,442936931,146648930,20 NIIF Plenas - Separado Grupo 1
291,800048943,TAGHLEEF LATIN AMERICA S.A.    ,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA,C2221 - Fabricación de formas básicas de plástico,MANUFACTURA,889675661,-27622484,1334706153,864030018,470676135,889252272,-20905879,1168740352,739220245,429520107,20 NIIF Plenas - Separado Grupo 1
292,900785905,CENTRAL CERVECERA DE COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4632 - Comercio al por mayor de bebidas y tabaco,COMERCIO,886797778,-99350332,707473625,549755128,157718497,816969849,-104597924,718573629,547503412,171070217,20 NIIF Plenas - Separado Grupo 1
293,900806600,RELIANZ MINING SOLUTIONS S.A.S.,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,SOLEDAD,C3312 - Mantenimiento y reparación especializado de maquinaria y equipo,MANUFACTURA,881476272,-3543526,678423416,427686491,250736925,929542594,43248150,650547048,429872946,220674102,20 NIIF Plenas - Separado Grupo 1
294,890102110,OLEOFLORES S.A.S. ,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA,C1031 - Extracción de aceites de origen vegetal crudos,MANUFACTURA,879780587,14652707,490517934,311900407,178617527,978106430,24877009,439769078,253161539,186607539,GRUPO 1
295,819000939,INTERASEO S.A  E.S.P,SUPERSERVICIOS,Costa Atlántica,MAGDALENA,SANTA MARTA,D3811 -  Recolección de desechos no peligrosos,SERVICIOS,876722608,147563959,1930879090,846186548,1084692542,700254486,70338120,1671622546,778214374,893408172,10 NIIF Plenas - Individual Grupo 1
296,811017000,INTERNACIONAL DE DISTRIBUCIONES DE VESTUARIO DE MODA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,LA ESTRELLA,"C1410 - Confección de prendas de vestir, excepto prendas de piel",MANUFACTURA,873186324,38090271,312104689,132670256,179434433,955948636,-21806670,337087373,195743211,141344162,GRUPO 1
297,890923668,EMPRESA DE TRANSPORTE MASIVO DEL VALLE DE ABURRA LIMITADA,SUPERTRANSPORTE,Antioquia,ANTIOQUIA,BELLO,H4911 - Transporte ferreo de pasajeros,SERVICIOS,872545123,167464889,7181963854,8671694924,-1489731070,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,GRUPO 2
298,817001892,VATIA S.A. E.S.P.,SUPERSERVICIOS,Costa Pacífica,VALLE,CALI,"D3514 - Suministro de electricidad, gas, vapor y aire acondicionado",SERVICIOS,871011878,6868240,422971527,342208655,80762872,870686777,9847880,426327923,336887600,89440323,20 NIIF Plenas - Separado Grupo 1
299,901354361,PARTNERS TELECOM COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,J6120 - Actividades de telecomunicaciones inalámbricas,SERVICIOS,870509000,-1342691000,4371015000,5927899000,-1556884000,873675000,-874902300,4601527000,4815720000,-214193000,10 NIIF Plenas - Individual Grupo 1
300,805003626,STF GROUP SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO,"C1410 - Confección de prendas de vestir, excepto prendas de piel",MANUFACTURA,867321812,-2330814,643178883,386057649,257121234,875498971,24801136,676740286,406803239,269937047,GRUPO 2
301,890205361,Fundacion Oftalmologica De Santander - Foscal,SUPERSALUD,Centro - Oriente,SANTANDER,FLORIDABLANCA,"Q8621 - Actividades de la práctica médica, sin internación",SERVICIOS,864926644,7097955,1106000000,671000000,435000000,811456697,3923523,1099000000,671000000,428000000,10 NIIF Plenas - Individual Grupo 1
302,891300529,GRASAS S.A.,SUPERSOCIEDADES,Costa Pacífica,VALLE,BUGA,C1032 - Elaboración de aceites y grasas de origen vegetal refinados,MANUFACTURA,863921147,54459223,526542300,226832716,299709584,852049996,37796983,428824631,184332004,244492627,10 NIIF Plenas - Individual Grupo 1
303,860000898,SKN CARIBECAFE SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C1061 - Trilla de café,MANUFACTURA,863635479,10108540,372723265,297833742,74889523,665017114,19969883,213268287,158056703,55211584,10 NIIF Plenas - Individual Grupo 1
304,890907163,COMPAÑIA INDUSTRIAL DE PRODUCTOS AGROPECUARIOS S.A.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,BELLO,C1090 - Elaboración de alimentos preparados para animales,MANUFACTURA,862427473,37865376,319910404,217738054,102172350,861329297,15720528,281663991,217824199,63839792,414
305,900308744,GECELCA 3 S.A.S. E.S.P.,SUPERSERVICIOS,Costa Atlántica,ATLANTICO,BARRANQUILLA,D3511 - Generación de energia electrica,SERVICIOS,860511765,-82651525,2063761955,1787065321,276696634,751869481,-42085614,2038071396,1678723237,359348159,10 NIIF Plenas - Individual Grupo 1
306,890101553,JANSSEN CILAG SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",COMERCIO,859880393,-27180108,541589797,350687546,190902251,729796890,31204571,468748045,250665686,218082359,10 NIIF Plenas - Individual Grupo 1
307,890900307,GROUPE SEB ANDEAN S.A,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,RIONEGRO,C2750 - Fabricación de aparatos de uso doméstico,MANUFACTURA,857901637,24508394,739944674,418947306,320997368,782135666,27843210,693291216,370142784,323148432,10 NIIF Plenas - Individual Grupo 1
308,900237877,C.I. CARGILL DE COLOMBIA LTDA.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,COMERCIO,852070963,193462,396274548,287811037,108463511,667434008,-34016316,278242460,213917411,64325049,GRUPO 1
309,900161460,TERMOTASAJERO SA ESP,SUPERSERVICIOS,Centro - Oriente,NORTE DE SANTANDER,CUCUTA,D3511 - Generación de energia electrica,SERVICIOS,851247342,104457161,358807638,217564626,141243012,761296157,88665081,442659202,282244814,160414388,10 NIIF Plenas - Individual Grupo 1
310,800020220,AGROINDUSTRIAL MOLINO SONORA AP SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C1051 - Elaboración de productos de molinería,MANUFACTURA,849870436,9633156,602522601,440426657,162095944,863063697,7646639,435610284,329126445,106483839,10 NIIF Plenas - Individual Grupo 1
311,900298861,COMPAÑÍA CAFETERA LA MESETA S.A.S,SUPERSOCIEDADES,Eje Cafetero,CALDAS,CHINCHINA,C1061 - Trilla de café,MANUFACTURA,845679147,-623799,248476227,228639253,19836974,397173865,-12496141,158585754,145652649,12933105,50 NIIF Pymes - Separado Grupo 2
312,811044814,SOCIEDAD DE COMERCIALIZACION INTERNACIONAL GIRDLE & LINGERIE S.A.S ,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,"C1410 - Confección de prendas de vestir, excepto prendas de piel",MANUFACTURA,844530229,-19360367,677972389,536133772,141838617,812313342,46526322,621191731,459979644,161212087,10 NIIF Plenas - Individual Grupo 1
313,901218630,MINEROS ALUVIAL S.A.S. BIC,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,B0722 - Extracción de oro y otros metales preciosos,MINERO-HIDROCARBUROS,842882000,132544000,906330000,354069000,552261000,833988000,207279000,739175000,280075000,459100000,10 NIIF Plenas - Individual Grupo 1
314,890300686,Mondelez Colombia SAS  ,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI,G4631 - Comercio al por mayor de productos alimenticios,COMERCIO,839115109,-15578500,325208435,383355774,-58147339,791398172,-57142543,303030883,345639138,-42608255,20 NIIF Plenas - Separado Grupo 1
315,817000808,TECNOSUR S.A.S.,SUPERSOCIEDADES,Costa Pacífica,CAUCA,SANTANDER DE QUILICHAO,C1709 - Fabricación de otros artículos de papel y cartón,MANUFACTURA,837150828,172609950,850235994,171387356,678848638,846878049,138720231,795798205,289559517,506238688,10 NIIF Plenas - Individual Grupo 1
316,901633554,MIZOOCO S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO,C1090 - Elaboración de alimentos preparados para animales,MANUFACTURA,836642427,135379293,300076392,87039118,213037274,441982027,52321560,226077180,98420053,127657127,20 NIIF Plenas - Separado Grupo 1
317,811028650,MADECENTRO COLOMBIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",COMERCIO,833779205,41969597,469256412,256752159,212504253,845223418,37281539,472140609,282962071,189178538,20 NIIF Plenas - Separado Grupo 1
318,890900148,PINTUCO COLOMBIA S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,"C2022 - Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",MANUFACTURA,830081424,123365485,883541729,398359491,485182238,895315672,105796430,765503851,401215146,364288705,40 NIIF Pymes - Individual Grupo 2
319,800106774,MERCADO ZAPATOCA S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",COMERCIO,829154794,18107052,295671512,207418697,88252815,726037068,17413015,234760100,161979042,72781058,GRUPO 1
320,800185781,AERO REPUBLICA S A,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,H5111 - Transporte aéreo nacional de pasajeros,SERVICIOS,828229404,50158603,648051030,555660130,92390900,820806957,59505197,580888023,543831298,37056725,GRUPO 1
321,900365740,CONSORCIO EXPRESS S.A.S.,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,H4921 - Transporte de pasajeros,SERVICIOS,817516000,103792000,1178262000,948791000,229471000,835566000,-28051000,1472411000,1346732000,125679000,10 NIIF Plenas - Individual Grupo 1
322,900924527,H&M HENNES & MAURITZ COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,COMERCIO,817051665,30468336,679310915,294604171,384706744,705740310,15002120,683611506,429373098,254238408,20 NIIF Plenas - Separado Grupo 1
323,890301463,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S  ,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",MANUFACTURA,816815412,-13739794,1276064347,569842547,706221800,807083998,-72561247,1091597168,598995610,492601558,10 NIIF Plenas - Individual Grupo 1
324,860014659,DOW QUIMICA DE COLOMBIA S.A..,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C2013 - Fabricación de plásticos en formas primarias,MANUFACTURA,815591980,18508828,690943052,475818938,215124114,873427333,-31755658,485343976,298870331,186473645,10 NIIF Plenas - Individual Grupo 1
325,800230447," SODEXO, S A S ",SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,I5619 - Otros tipos de expendio de comidas preparadas n.c.p.,SERVICIOS,815520024,27578428,205486663,162472962,43013701,777050066,32095292,203797303,156266738,47530565,10 NIIF Plenas - Individual Grupo 1
326,860512249,YANBAL DE COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",MANUFACTURA,811418671,47789386,358237428,274502139,83735289,772053186,30419403,391564430,355618527,35945903,10 NIIF Plenas - Individual Grupo 1
327,900497906,PUMA ENERGY COLOMBIA COMBUSTIBLES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",COMERCIO,805937536,16609799,208077965,83539072,124538893,852178020,4569283,193227026,85297932,107929094,20 NIIF Plenas - Separado Grupo 1
328,860020439,MONOMEROS COLOMBO VENEZOLANOS S.A.,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA,C2012 - Fabricación de abonos y compuestos inorgánicos nitrogenados,MANUFACTURA,801990092,-80827415,1512623412,1010707480,501915932,853993214,1085667,1486962309,903919203,583043106,10 NIIF Plenas - Individual Grupo 1
329,900189181,PEPSICO ALIMENTOS Z.F. LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA,C1089 - Elaboración de otros productos alimenticios n.c.p.,MANUFACTURA,800551737,25656350,601371284,180951426,420419858,724693210,52480197,542476567,147713059,394763508,10 NIIF Plenas - Individual Grupo 1
330,800236937,THE WALT DISNEY COMPANY COLOMBIA SAS ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,J6020 - Actividades de programación y transmisión de televisión,SERVICIOS,798504858,-7652639,430037418,321210031,108827387,843487675,42227836,502655731,386175705,116480026,10 NIIF Plenas - Individual Grupo 1
331,900713658,CNE OIL & GAS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,B0620 - Extracción de gas natural,MINERO-HIDROCARBUROS,792490754,162860116,2399841907,1261775204,1138066703,749771990,282132146,1930812899,1098314428,832498471,GRUPO 1
332,811030322,CELSIA S.A.,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN,D3511 - Generación de energia electrica,SERVICIOS,789378665,630321995,5615032223,842726606,4772305617,77727836,228039420,5678098948,1185332470,4492766478,40 NIIF Pymes - Individual Grupo 2
